001_L_index_1.bmp,0,1,2,3,4
041_L_middle_2.bmp,11456.12413,22235.98988,231184927.1,769142.9224,41
041_L_middle_3.bmp,11527.33241,43069.32853,244278432.5,812859.5815,41
041_L_middle_4.bmp,12139.84646,26586.57302,280484709.4,903277.401,41
041_L_middle_5.bmp,11358.30885,24058.85698,237083705.1,795718.5499,41
041_L_middle_6.bmp,11827.12775,26077.38327,245212711.1,870818.9368,41
041_L_ring_1.bmp,11360.56289,29273.6918,219549383.6,792868.6534,41
041_L_ring_2.bmp,13963.46232,33436.6326,382152991.3,1307863.283,41
041_L_ring_3.bmp,14413.79312,40569.6542,423182728.8,1441364.446,41
041_L_ring_4.bmp,14647.10975,36303.68991,422790000.9,1465734.889,41
041_L_ring_5.bmp,16662.63372,49682.47918,582155510.2,1944549.958,41
041_L_ring_6.bmp,16557.35999,72902.45831,561715658.7,1880146.811,41
042_L_index_1.bmp,13948.01094,44186.4675,315553477.8,1051516.436,41
042_L_index_2.bmp,7119.194781,12920.4164,97154894.58,315353.5331,42
042_L_index_3.bmp,6718.759197,12033.36643,84917404.08,285614.5632,42
042_L_index_4.bmp,7153.402389,13578.11988,97806661.17,322174.8343,42
042_L_index_5.bmp,7245.906117,13352.67388,137529610.8,473110.162,42
042_L_index_6.bmp,6944.574563,12696.80127,142308411.4,477533.972,42
042_L_middle_1.bmp,6848.982975,12075.41155,142732003.2,475298.2996,42
042_L_middle_2.bmp,8665.141228,18942.14446,191491339.2,635705.7688,42
042_L_middle_3.bmp,8710.57323,18533.74397,203035732.5,668855.0119,42
042_L_middle_4.bmp,9294.540306,16538.22525,221988861.7,730305.9637,42
042_L_middle_5.bmp,9208.393059,18860.73788,210556269.7,684801.5789,42
042_L_middle_6.bmp,9599.429838,19145.46963,217299879.8,702718.0328,42
042_L_ring_1.bmp,9117.986708,17378.77243,202080647.9,660625.3364,42
042_L_ring_2.bmp,15081.32038,41278.1052,647180566,2010386.486,42
042_L_ring_3.bmp,14977.27555,40459.44794,652922549,2019552.978,42
042_L_ring_4.bmp,14991.46754,33215.39675,655122473.4,2023127.071,42
042_L_ring_5.bmp,14626.80282,59832.23787,603878282.7,1893070.966,42
042_L_ring_6.bmp,13532.34862,31209.14074,363590657.9,1181437.572,42
043_L_index_1.bmp,13476.522,29480.28411,378793080.5,1210529.876,42
043_L_index_2.bmp,6277.295302,11275.65977,75285394.07,303443.8639,43
043_L_index_3.bmp,6491.321329,11763.00937,78794323.73,311301.1744,43
043_L_index_4.bmp,6268.674716,10568.6064,71172350.7,282820.6646,43
043_L_index_5.bmp,7237.770017,11580.07145,126922547.2,520641.2917,43
043_L_index_6.bmp,7281.716919,13407.6216,146209053.6,558767.1961,43
043_L_middle_1.bmp,6869.59784,12091.09829,63678997.4,260432.9172,43
043_L_middle_2.bmp,5859.585643,11149.41432,125917080.7,438381.0827,43
043_L_middle_3.bmp,7072.567589,19858.63126,204221969.4,633641.3953,43
043_L_middle_4.bmp,7772.849687,11950.9108,135641412.2,565732.021,43
043_L_middle_5.bmp,7509.647014,12545.66184,139729668.4,543959.9846,43
043_L_middle_6.bmp,8817.972848,17114.9885,93048209.72,361685.9889,43
043_L_ring_1.bmp,8489.490423,16236.97106,91973118.05,361883.8462,43
043_L_ring_2.bmp,9051.954781,28394.12812,211750566.1,686203.3733,43
043_L_ring_3.bmp,9678.304188,25720.80583,277509456.5,892864.5386,43
043_L_ring_4.bmp,9906.165386,20338.79247,201985357,717701.218,43
043_L_ring_5.bmp,15001.76234,101759.6873,656868271.6,1865712.573,43
043_L_ring_6.bmp,14617.406,49993.29093,574181351.4,1701368.184,43
044_L_index_1.bmp,10398.90014,22408.65271,175480449.6,608287.4068,43
044_L_index_2.bmp,11395.94027,23833.82992,123589435.3,523551.5592,44
044_L_index_3.bmp,11684.76288,24213.82346,123610261.1,522869.5869,44
044_L_index_4.bmp,11443.55797,23503.8219,111607897.2,473272.0629,44
044_L_index_5.bmp,11998.07367,31601.8014,178203376.2,687309.6081,44
044_L_index_6.bmp,11407.35835,21711.45317,106448671.4,474324.9765,44
044_L_middle_1.bmp,11018.15075,20483.86726,99819056.53,442528.076,44
044_L_middle_2.bmp,10000.209,20099.30267,165234128.3,651352.5574,44
044_L_middle_3.bmp,9674.216755,18658.06287,158490171.4,661721.7884,44
044_L_middle_4.bmp,11060.60189,27757.08324,238952696,884142.1955,44
044_L_middle_5.bmp,10774.00891,28513.66905,236013665.3,874754.7547,44
044_L_middle_6.bmp,10971.84956,39660.2541,262132752.8,953071.6521,44
044_L_ring_1.bmp,9841.223682,19302.3153,134414659.5,530772.8184,44
044_L_ring_2.bmp,15470.27646,29424.85506,325901556.3,1191926.862,44
044_L_ring_3.bmp,15730.44696,33667.54914,365774279.7,1282521.001,44
044_L_ring_4.bmp,15114.14385,26497.04883,327080823.3,1203845.631,44
044_L_ring_5.bmp,14878.87677,25268.05446,330963122,1211732.607,44
044_L_ring_6.bmp,14234.06473,23501.5892,317161000.5,1201780.785,44
045_L_index_1.bmp,15028.79447,28178.71436,381039374.7,1348925.328,44
045_L_index_2.bmp,21515.59087,42372.3274,447670107.5,1547039.794,45
045_L_index_3.bmp,19193.61357,36795.21072,320290042.5,1149631.25,45
045_L_index_4.bmp,17489.40269,34219.74791,281868265.8,1018134.819,45
045_L_index_5.bmp,17454.64226,34475.51801,278567009,999105.9175,45
045_L_index_6.bmp,18435.38298,39262.7333,339113734.3,1173855.568,45
045_L_middle_1.bmp,19279.80313,41674.02857,354791487.9,1213230.202,45
045_L_middle_2.bmp,15511.71461,45409.34366,395987634.7,1283455.446,45
045_L_middle_3.bmp,15395.91743,37520.46334,447786560.8,1420609.375,45
045_L_middle_4.bmp,15145.57302,34019.81652,383140436.6,1293673.735,45
045_L_middle_5.bmp,17950.57039,65995.24304,630776497.5,1910806.737,45
045_L_middle_6.bmp,17799.89591,53103.94947,616884075.3,1868155.809,45
045_L_ring_1.bmp,17465.02933,49186.52192,571797333.7,1755623.302,45
045_L_ring_2.bmp,15225.43333,29088.2264,400895347,1336195.793,45
045_L_ring_3.bmp,15173.43221,39499.06837,421993589.9,1406951.287,45
045_L_ring_4.bmp,15402.70044,57388.33368,481823157.5,1523235.883,45
045_L_ring_5.bmp,14471.90438,33006.37842,380117051.6,1292058.353,45
045_L_ring_6.bmp,14864.54609,31004.62134,383189748.6,1293435.546,45
046_L_index_1.bmp,16469.40191,40606.6103,535721278.2,1674625.942,45
046_L_index_2.bmp,7638.075959,14434.14204,79694303.44,337101.6073,46
046_L_index_3.bmp,7828.92737,14527.08895,93868826.24,388515.3711,46
046_L_index_4.bmp,8306.830759,16117.55952,119600543.9,442073.5254,46
046_L_index_5.bmp,8165.776524,15177.71349,102102603.3,396600.0752,46
046_L_index_6.bmp,8176.662868,15833.38393,105423779.8,404920.8275,46
046_L_middle_1.bmp,8985.349846,16327.81204,132062942.2,505173.5486,46
046_L_middle_2.bmp,12293.11251,24355.74395,285631779.4,1006579.867,46
046_L_middle_3.bmp,12758.62769,30298.25827,361331115.8,1162550.132,46
046_L_middle_4.bmp,11785.66695,31818.87908,259756879.7,916249.345,46
046_L_middle_5.bmp,11915.66127,22165.39308,184097331.2,675886.1492,46
046_L_middle_6.bmp,12247.92903,22788.68955,194763533,701595.4469,46
046_L_ring_1.bmp,11651.11784,21602.65798,169276443.7,626965.877,46
046_L_ring_2.bmp,15754.5155,39790.12367,503991655.7,1683396.351,46
046_L_ring_3.bmp,16255.5475,61922.343,595393216.5,1892629.87,46
046_L_ring_4.bmp,16629.62764,58095.80906,607783988.2,1952619.02,46
046_L_ring_5.bmp,13767.5552,31010.08073,451426044.7,1483699.035,46
046_L_ring_6.bmp,13562.221,32884.65169,422103021.7,1431007.176,46
047_L_index_1.bmp,13643.43951,34313.15191,480407906.8,1573607.791,46
047_L_index_2.bmp,6349.876746,11739.89883,80341836.7,320044.7913,47
047_L_index_3.bmp,6297.91722,11510.19528,75325484.73,301253.5554,47
047_L_index_4.bmp,6432.677135,11560.74547,82777917.02,322524.9381,47
047_L_index_5.bmp,6971.596059,14985.98688,98720464.98,356460.5177,47
047_L_index_6.bmp,7117.878272,14305.54351,103337014.2,375526.4653,47
047_L_middle_1.bmp,7003.073994,13751.13605,98757813.13,361681.7181,47
047_L_middle_2.bmp,9019.214326,14934.79253,213713322,788423.6024,47
047_L_middle_3.bmp,9073.228139,15022.6507,203770674.5,748320.0093,47
047_L_middle_4.bmp,9185.160292,15851.84857,211320364.4,774862.3317,47
047_L_middle_5.bmp,8578.37614,14280.48221,181646474.4,687712.5844,47
047_L_middle_6.bmp,8631.01814,14410.84303,196230190.4,728540.1949,47
047_L_ring_1.bmp,8637.115635,14805.40772,186222150.9,709869.6986,47
047_L_ring_2.bmp,14779.36267,26516.21192,247943778.3,928096.2996,47
047_L_ring_3.bmp,14970.43097,30744.33891,269181515.4,992692.3451,47
047_L_ring_4.bmp,14865.51199,30960.59433,257209831,961850.2912,47
047_L_ring_5.bmp,14557.89184,25069.29683,194418840.7,764375.4574,47
047_L_ring_6.bmp,14575.25653,24788.39219,217012680.5,823353.7761,47
048_L_index_1.bmp,13991.54465,22973.26453,216237100.3,847057.1726,47
048_L_index_2.bmp,15458.59977,36041.89166,351240439.3,1126078.636,48
048_L_index_3.bmp,16128.42663,39051.29993,378661900.5,1198610.869,48
048_L_index_4.bmp,14928.13218,35612.07298,325257689.5,1056797.771,48
048_L_index_5.bmp,13844.08059,24686.10022,183283305.9,663253.9445,48
048_L_index_6.bmp,14322.68825,29194.68772,212366996.2,739362.9957,48
048_L_middle_1.bmp,14151.89951,25460.17075,180602951.1,654863.2639,48
048_L_middle_2.bmp,9587.444523,21024.25641,202175918.1,712660.5113,48
048_L_middle_3.bmp,11135.91569,33287.12742,315349625.8,997512.6132,48
048_L_middle_4.bmp,10308.98124,21584.16165,302872586.5,991330.1317,48
048_L_middle_5.bmp,12967.92744,32431.33468,531551064.6,1710003.751,48
048_L_middle_6.bmp,12990.99449,36206.7056,539753013,1671983.812,48
048_L_ring_1.bmp,12309.1145,40585.94229,418007045.4,1337712.295,48
048_L_ring_2.bmp,10129.75295,20341.19615,156518888.6,579737.3089,48
048_L_ring_3.bmp,10378.00285,29580.42072,199446459.5,678609.0851,48
048_L_ring_4.bmp,10063.04596,21074.76676,210988756,737882.0632,48
048_L_ring_5.bmp,8990.15092,21953.32392,175477525.3,639194.8852,48
048_L_ring_6.bmp,11054.03827,20531.33759,238050262.9,874528.6235,48
049_L_index_1.bmp,11544.48809,27810.74667,289439419.4,1028778.564,48
049_L_index_2.bmp,7869.151438,17674.788,105035399.2,383399.6985,49
049_L_index_3.bmp,7713.722856,17618.26759,100941612.4,362994.1712,49
049_L_index_4.bmp,7994.993212,17474.9275,117701252.5,413495.0099,49
049_L_index_5.bmp,3752.957071,6688.893247,50469719.1,163381.2292,49
049_L_index_6.bmp,4156.330139,7845.627209,67426036.84,217864.7933,49
049_L_middle_1.bmp,4402.916705,7958.620174,65142289.44,216551.9286,49
049_L_middle_2.bmp,4028.964016,9878.300239,55317619.73,189053.9228,49
049_L_middle_3.bmp,3928.48561,9490.131472,51901649.07,177262.6741,49
049_L_middle_4.bmp,4094.134603,10245.26452,56755560.48,191220.2446,49
049_L_middle_5.bmp,3717.313192,8905.761458,49646735.71,170110.401,49
049_L_middle_6.bmp,3454.614788,7243.124431,42582097.04,150108.6181,49
049_L_ring_1.bmp,2945.177885,5949.73764,30479639.76,109956.2571,49
049_L_ring_2.bmp,4912.17945,9351.076231,42711995.1,197885.1973,49
049_L_ring_3.bmp,4785.832227,9326.806795,46544158.35,207517.1789,49
049_L_ring_4.bmp,4575.126901,9119.479794,48798193.87,206531.2665,49
049_L_ring_5.bmp,3868.982847,7041.57943,27917066.37,132903.9263,49
049_L_ring_6.bmp,4462.817159,8617.027633,44787507.5,183289.7745,49
050_L_index_1.bmp,4887.744481,9057.620992,42823894.84,187445.9399,49
050_L_index_2.bmp,7499.193869,18192.33871,93926198.59,343836.8244,50
050_L_index_3.bmp,7656.275835,18737.29344,98410898.78,364453.1253,50
050_L_index_4.bmp,9197.866391,21384.87419,168500172.2,613566.3633,50
050_L_index_5.bmp,9299.607343,20995.6123,192854254.4,683878.8469,50
050_L_index_6.bmp,9199.444713,20884.23875,197776013,708571.9109,50
050_L_middle_1.bmp,8797.141534,19826.20935,188189997.7,662609.0104,50
050_L_middle_2.bmp,5690.025741,13609.43371,90969580.66,358312.1621,50
050_L_middle_3.bmp,5699.463726,13296.52663,83809495.1,345940.2834,50
050_L_middle_4.bmp,6127.938131,23945.34439,97047241.31,326332.0617,50
050_L_middle_5.bmp,6200.37505,28290.82426,99614242.39,340544.9376,50
050_L_middle_6.bmp,6109.672357,20378.00019,97973241.58,331235.6077,50
050_L_ring_1.bmp,6150.68097,12758.93137,97854319.18,395127.9296,50
050_L_ring_2.bmp,7668.132659,28757.20896,154799224.5,569837.0351,50
050_L_ring_3.bmp,7501.632117,19842.6937,138243693.9,533240.6672,50
050_L_ring_4.bmp,7888.400646,17378.59973,161573638.7,552310.6453,50
050_L_ring_5.bmp,7140.107263,14442.4307,121769316.2,428250.3137,50
050_L_ring_6.bmp,8165.013621,20058.71215,200383216.9,719463.8679,50
051_L_index_1.bmp,8204.245585,19179.6522,179051486.9,690468.2082,50
051_L_index_2.bmp,13543.98719,27627.3184,249050878.6,883363.4331,51
051_L_index_3.bmp,13755.85751,27822.32175,237761669.9,858952.9065,51
051_L_index_4.bmp,13498.68215,28939.17843,235639917.5,850647.5068,51
051_L_index_5.bmp,13597.78343,25377.04862,244473082,848124.2397,51
051_L_index_6.bmp,13419.55146,25389.47457,224053692.9,781136.4597,51
051_L_middle_1.bmp,13884.89828,26505.96522,247226685.6,857718.4361,51
051_L_middle_2.bmp,5398.52659,11685.88754,111973102.1,368552.4576,51
051_L_middle_3.bmp,5779.132692,15177.79994,133446843.2,428140.3352,51
051_L_middle_4.bmp,5224.805205,11661.41973,108643333.4,360106.6389,51
051_L_middle_5.bmp,5529.472149,8717.466178,115375753.6,419065.4206,51
051_L_middle_6.bmp,5865.000315,10511.57031,150035658.5,503531.9531,51
051_L_ring_1.bmp,5112.145292,9104.405907,106096390.3,367857.71,51
051_L_ring_2.bmp,8118.884557,15401.02434,226832757.1,796532.4381,51
051_L_ring_3.bmp,8679.993002,18336.55064,292697095.6,1012831.466,51
051_L_ring_4.bmp,8372.835552,14076.59159,241931505,893968.1234,51
051_L_ring_5.bmp,9602.729392,23480.4913,363510086.5,1212408.349,51
051_L_ring_6.bmp,9924.060964,26637.226,377082843,1256819.361,51
052_L_index_1.bmp,8710.790358,19055.79523,311771534.3,1048411.326,51
052_L_index_2.bmp,12329.85231,45426.89164,266810602.8,945387.9381,52
052_L_index_3.bmp,12454.38802,31418.29828,262447618.7,950432.0835,52
052_L_index_4.bmp,12394.74315,30163.72317,261099805,965752.7764,52
052_L_index_5.bmp,9573.377791,37650.12502,212781826,723401.6621,52
052_L_index_6.bmp,9437.555346,28101.12993,204459144.8,697508.5436,52
052_L_middle_1.bmp,9169.021226,33905.41397,203942996,692095.5355,52
052_L_middle_2.bmp,6046.880931,16213.95828,165031939,508621.1327,52
052_L_middle_3.bmp,6488.159325,19098.24051,180618306.5,557849.9863,52
052_L_middle_4.bmp,6482.052075,14415.60124,183100331.2,557956.6832,52
052_L_middle_5.bmp,7108.673541,22167.31869,176261830,551783.1688,52
052_L_middle_6.bmp,7101.476646,21810.58591,180907761,558356.7382,52
052_L_ring_1.bmp,7665.00555,23782.98559,180141102.7,573318.7582,52
052_L_ring_2.bmp,9388.869062,19221.77096,239821026.2,839632.4896,52
052_L_ring_3.bmp,9393.572135,40063.78298,268520542.7,899862.4915,52
052_L_ring_4.bmp,8780.191707,14758.49563,176233820.8,655328.0833,52
052_L_ring_5.bmp,13085.71455,21623.6995,242256426.8,853146.6257,52
052_L_ring_6.bmp,12809.52667,22774.20262,216988178.5,775426.3637,52
053_L_index_1.bmp,12661.00708,55843.72593,350404927.6,1173232.077,52
053_L_index_2.bmp,10487.60771,23321.98475,190622098.8,649254.6542,53
053_L_index_3.bmp,10299.49815,18810.35406,166315588.4,592872.231,53
053_L_index_4.bmp,10159.15576,18697.3381,173944133.7,608016.0402,53
053_L_index_5.bmp,9015.848874,16282.65865,132784059,494373.9882,53
053_L_index_6.bmp,9498.651195,17008.34558,147190600.8,536034.2185,53
053_L_middle_1.bmp,9731.435127,17591.61016,145666287.7,532562.1064,53
053_L_middle_2.bmp,11857.42949,23683.24255,190569328.4,679998.2393,53
053_L_middle_3.bmp,12288.51066,25547.90672,240823500.3,834820.1536,53
053_L_middle_4.bmp,14419.21079,38144.8075,453763032.8,1393569.989,53
053_L_middle_5.bmp,14243.28688,37842.0432,438554871.7,1374522.188,53
053_L_middle_6.bmp,11488.42765,22832.64044,143998842.6,536792.9951,53
053_L_ring_1.bmp,11721.53815,24073.35549,135530408.1,503917.3337,53
053_L_ring_2.bmp,13541.3718,30724.91934,298310986.4,1019649.586,53
053_L_ring_3.bmp,12982.01914,27725.18326,226283861.1,800600.5153,53
053_L_ring_4.bmp,12381.6491,24348.40335,164745294.9,633734.3987,53
053_L_ring_5.bmp,12392.05047,22910.65552,231799238.4,834698.158,53
053_L_ring_6.bmp,11870.33598,23683.79054,176201460.9,653155.6822,53
054_L_index_1.bmp,12620.06385,25468.63201,217890915.1,800743.3886,53
054_L_index_2.bmp,8085.920593,14734.37132,116783116,444145.9613,54
054_L_index_3.bmp,8529.383132,16301.91806,134236632.1,498408.8534,54
054_L_index_4.bmp,8620.063677,19624.9549,140659202.7,518468.6864,54
054_L_index_5.bmp,6374.22679,13133.53435,62939118.5,253614.5853,54
054_L_index_6.bmp,6903.527644,16732.21607,103372162.3,358761.101,54
054_L_middle_1.bmp,7387.690063,15257.88876,93328284.97,357514.6057,54
054_L_middle_2.bmp,7099.840177,13946.2366,90127564.46,335785.057,54
054_L_middle_3.bmp,7007.532481,14872.12612,97479722.72,353075.8878,54
054_L_middle_4.bmp,7189.942024,14794.83687,90832667.09,373626.666,54
054_L_middle_5.bmp,7148.242456,15695.91195,94309437.62,372175.2043,54
054_L_middle_6.bmp,9441.536795,38738.49664,175624580.9,540347.2809,54
054_L_ring_1.bmp,6918.03228,15193.78184,82820904.2,290154.1904,54
054_L_ring_2.bmp,7665.766779,14698.63033,118018871.6,464638.2666,54
054_L_ring_3.bmp,8129.342628,15777.90645,137734311.3,545435.4662,54
054_L_ring_4.bmp,9422.327528,17897.58709,139822770.3,557531.9922,54
054_L_ring_5.bmp,9084.027834,16015.86403,126377960.5,489975.2702,54
054_L_ring_6.bmp,8502.797651,15238.37164,101470367.8,399722.7204,54
055_L_index_1.bmp,9070.140105,16907.38364,128227051.6,484743.0116,54
055_L_index_2.bmp,19329.53598,57358.07082,426827364.6,1482869.282,55
055_L_index_3.bmp,19794.99988,55297.6528,466167940.1,1583097.478,55
055_L_index_4.bmp,15523.43283,37215.01804,338585630.9,1188546.142,55
055_L_index_5.bmp,13951.9367,28599.52561,205342131.9,781611.5969,55
055_L_index_6.bmp,15200.72288,33583.88889,319740897.7,1140345.685,55
055_L_middle_1.bmp,15194.68133,32280.73516,305667016.3,1106818.308,55
055_L_middle_2.bmp,11370.81177,23267.34489,169411152.3,714889.2306,55
055_L_middle_3.bmp,12053.81207,35506.33653,236934442.4,880372.7078,55
055_L_middle_4.bmp,10589.61085,24206.82529,193718817.9,760277.0564,55
055_L_middle_5.bmp,10046.17858,21206.06627,156696428.1,654606.7974,55
055_L_middle_6.bmp,10322.74321,20997.35992,161196961.6,666095.4395,55
055_L_ring_1.bmp,10518.78252,22003.53295,169804560.1,669498.8688,55
055_L_ring_2.bmp,18158.65604,43897.84332,615701931.9,1972501.187,55
055_L_ring_3.bmp,17813.20685,54857.55192,620345436.5,1940393.74,55
055_L_ring_4.bmp,17492.62444,50407.50231,532661934.2,1734865.75,55
055_L_ring_5.bmp,15654.14606,61390.41871,480370237.2,1541733.171,55
055_L_ring_6.bmp,15852.76302,46074.81657,497830696.1,1599738.235,55
056_L_index_1.bmp,15678.42841,49921.06499,483841743.8,1541433.449,55
056_L_index_2.bmp,7714.336656,17074.92919,169669344,550724.8485,56
056_L_index_3.bmp,8204.530857,20647.9601,198160008.8,630792.552,56
056_L_index_4.bmp,8137.698435,21823.8792,213232976.1,658208.1063,56
056_L_index_5.bmp,7779.831763,14511.83859,119395328.9,416483.5586,56
056_L_index_6.bmp,8158.106245,16937.95223,129406774.7,435398.8393,56
056_L_middle_1.bmp,8124.624837,19137.95471,131841450.6,435139.5602,56
056_L_middle_2.bmp,5280.913663,10461.97179,84830154.68,313621.3997,56
056_L_middle_3.bmp,5190.880481,10849.23528,85963597.74,316373.8873,56
056_L_middle_4.bmp,6250.316673,11978.50221,93454895.23,364237.5044,56
056_L_middle_5.bmp,5735.169997,10929.64398,77486073.03,324587.3036,56
056_L_middle_6.bmp,7524.685091,29932.64331,140046668.2,426792.091,56
056_L_ring_1.bmp,6483.592728,12323.06392,58277708.23,218077.6116,56
056_L_ring_2.bmp,12822.4355,42613.83178,358583157.8,1180281.389,56
056_L_ring_3.bmp,12200.02253,42436.5038,365284968.4,1207421.967,56
056_L_ring_4.bmp,12997.46734,26686.2023,416919326.3,1395518.9,56
056_L_ring_5.bmp,12810.7694,32086.77996,434462567.4,1442732.065,56
056_L_ring_6.bmp,13656.76934,39695.48596,316433409.7,1055354.902,56
057_L_index_1.bmp,13134.85595,31055.00147,318393619.8,1056222.511,56
057_L_index_2.bmp,4852.498607,9867.578449,62815743.56,241160.31,57
057_L_index_3.bmp,4863.685114,9622.958886,61865959.99,239629.0032,57
057_L_index_4.bmp,5697.114009,11023.71997,69434458.58,275375.6441,57
057_L_index_5.bmp,5541.977952,10912.43101,65802098.88,269426.4443,57
057_L_index_6.bmp,4585.562986,9448.03399,70784219.49,264300.4552,57
057_L_middle_1.bmp,4901.613194,10105.39695,80998810.69,303567.2304,57
057_L_middle_2.bmp,8169.541449,16638.48479,191551443.8,669172.6333,57
057_L_middle_3.bmp,7919.383943,15466.55914,162310865.8,579626.7967,57
057_L_middle_4.bmp,6448.565243,11066.58464,88821314.06,355160.3098,57
057_L_middle_5.bmp,5815.928633,10033.48419,61819309.13,271127.9232,57
057_L_middle_6.bmp,6882.043755,16901.34703,191393471.3,616028.9919,57
057_L_ring_1.bmp,7357.594341,19112.9795,215581315.6,691478.8706,57
057_L_ring_2.bmp,6650.630032,14545.07471,127515490.3,485495.8978,57
057_L_ring_3.bmp,6588.453745,15291.26726,125550823.6,474824.2661,57
057_L_ring_4.bmp,6492.981418,12876.99807,71063379.61,324369.8287,57
057_L_ring_5.bmp,6568.816676,15025.97786,79348072.97,342406.5746,57
057_L_ring_6.bmp,6072.009612,12565.26329,78667905.09,305965.323,57
058_L_index_1.bmp,6529.472359,15293.42359,99012438.93,355376.93,57
058_L_index_2.bmp,6647.598244,12902.52376,139627131.7,451373.2877,58
058_L_index_3.bmp,6885.238967,22699.83809,161650439.7,509797.7408,58
058_L_index_4.bmp,5570.307921,12804.21248,134973190.9,405451.2938,58
058_L_index_5.bmp,5230.528163,15563.04356,120156609.1,357744.6312,58
058_L_index_6.bmp,6460.232713,13037.67861,119336986.8,395790.613,58
058_L_middle_1.bmp,6947.696083,15627.62052,150388844.3,471407.3796,58
058_L_middle_2.bmp,5660.422361,9785.719037,84047629.62,302156.7274,58
058_L_middle_3.bmp,5787.622754,10434.71101,93975327.46,323435.1609,58
058_L_middle_4.bmp,7677.993643,22673.3478,208815733.8,685793.3029,58
058_L_middle_5.bmp,6704.459813,16670.18751,140576516,494502.0135,58
058_L_middle_6.bmp,5569.006497,9391.919143,89382879.92,323134.975,58
058_L_ring_1.bmp,5295.017087,8607.854847,70762820.76,272231.2481,58
058_L_ring_2.bmp,11527.76717,28187.22078,290635431.8,920616.5776,58
058_L_ring_3.bmp,11918.55352,45487.13603,327867434.7,1020409.268,58
058_L_ring_4.bmp,11022.82365,31832.3065,360562344.1,1178187.062,58
058_L_ring_5.bmp,10581.1673,28381.98331,348744007.8,1178613.068,58
058_L_ring_6.bmp,11318.81264,40053.39499,326902231.9,1021299.021,58
059_L_index_1.bmp,11120.7887,35736.84749,289901800.6,935573.7645,58
059_L_index_2.bmp,10400.58121,22733.59327,111996029.8,413551.8237,59
059_L_index_3.bmp,9841.449075,19608.0487,77373982.05,323652.2149,59
059_L_index_4.bmp,11047.70886,21472.71086,75712828.83,326954.2315,59
059_L_index_5.bmp,11422.36762,24284.16502,90213131.83,353567.8785,59
059_L_index_6.bmp,10117.77859,20372.01872,58492697.95,245827.8701,59
059_L_middle_1.bmp,10188.39624,20589.58136,63916822.48,259806.2321,59
059_L_middle_2.bmp,6831.041973,13927.70672,74508607.04,328857.1285,59
059_L_middle_3.bmp,6781.879733,15231.37943,81137297.71,340110.8059,59
059_L_middle_4.bmp,6879.344584,14813.53333,82447202.43,346618.1942,59
059_L_middle_5.bmp,6727.416059,14013.92362,70268719.43,316416.5216,59
059_L_middle_6.bmp,6471.55539,15309.17137,67808396.57,273292.6854,59
059_L_ring_1.bmp,6007.240677,12435.65296,47247941.98,241424.1932,59
059_L_ring_2.bmp,11110.96299,24157.0828,150567248.5,582175.4704,59
059_L_ring_3.bmp,11830.69461,24849.55891,211621747.3,790740.8884,59
059_L_ring_4.bmp,11328.12036,32929.84068,239261586.4,854377.1563,59
059_L_ring_5.bmp,10186.16926,20068.91935,177609845.2,689080.1628,59
059_L_ring_6.bmp,11242.15403,22949.49671,186560221.5,720119.2209,59
060_L_index_1.bmp,11674.67066,26786.45982,231959364.1,822401.4046,59
060_L_index_2.bmp,6058.858807,11632.88862,94739458.64,358736.4217,60
060_L_index_3.bmp,5854.61997,10965.07595,89142137.97,341474.1037,60
060_L_index_4.bmp,4637.228991,11219.16877,52293784.07,182941.0315,60
060_L_index_5.bmp,4743.745008,11219.11156,50744687.04,179029.3868,60
060_L_index_6.bmp,4253.158946,14319.98676,62228402.73,198680.5366,60
060_L_middle_1.bmp,4178.632463,15973.77834,68204253.33,208062.9465,60
060_L_middle_2.bmp,6267.596076,14622.60263,63898108.49,286083.9338,60
060_L_middle_3.bmp,6214.150596,13781.16405,58832984.04,271873.1681,60
060_L_middle_4.bmp,7156.061207,15479.25065,99854953.02,401113.1075,60
060_L_middle_5.bmp,7212.518597,16667.73109,108753682.5,422468.3283,60
060_L_middle_6.bmp,6708.694323,15261.74507,33094577.38,198221.5562,60
060_L_ring_1.bmp,6665.766399,15334.08125,43775133.54,227089.4119,60
060_L_ring_2.bmp,10818.50201,22744.99475,160609313.8,673065.2918,60
060_L_ring_3.bmp,10638.74777,21097.57936,131627471.3,577920.3055,60
060_L_ring_4.bmp,12634.21728,31093.73604,222798498.3,793423.7142,60
060_L_ring_5.bmp,12440.88251,27866.30505,218968337.9,764566.6022,60
060_L_ring_6.bmp,10135.55322,20705.34687,195271524.9,821702.0696,60
061_L_index_1.bmp,10134.84945,20872.70057,194344336.5,821780.667,60
061_L_index_2.bmp,5624.416656,15418.09888,94118461.17,343046.8191,61
061_L_index_3.bmp,6062.052443,21667.86258,138242182.5,456395.2822,61
061_L_index_4.bmp,6613.225834,14980.25488,189390560.8,692852.6637,61
061_L_index_5.bmp,7508.591227,19915.97343,264743621.3,931758.21,61
061_L_index_6.bmp,6253.063356,14014.04422,116081883.8,417551.6942,61
061_L_middle_1.bmp,6001.711837,13568.05536,105804729.1,394441.5132,61
061_L_middle_2.bmp,4816.676948,9654.938664,71834617.67,283471.0914,61
061_L_middle_3.bmp,4836.194802,9780.324239,62038201.58,258603.7268,61
061_L_middle_4.bmp,6152.005017,13869.7486,99764401.7,385464.8739,61
